segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta,Vista
0.2,0.5295605659484863,0.3116012215614319,-0.1032123491168022,0.5627637505531311,0.367039144039154,-0.2243292778730392,0.5471212267875671,0.3722464740276336,0.0317964255809783,0.5603650808334351,0.470335453748703,-0.2462583035230636,0.5418419241905212,0.4719581007957458,0.0772318840026855,0.5561073422431946,0.5546548962593079,-0.0766765549778938,0.5398105978965759,0.5524643659591675,0.0765945389866828,0.5505719184875488,0.7018852829933167,-0.0515302903950214,0.5385887026786804,0.6921432018280029,0.1644661575555801,0.5340523898601532,0.2913594543933868,-0.1277000941336155,0.5414855033159256,0.5783567726612091,-0.2564677707850933,0.5260009616613388,0.5590264201164246,0.0265912020113319,0.5431076288223267,0.8594657977422079,-0.0513331902523835,0.5378907521565756,0.8235939343770345,0.2624454696973164,vertical,lateral
0.23,0.5295246243476868,0.3113836348056793,-0.1039214134216308,0.5627613067626953,0.3670355677604675,-0.2249999493360519,0.547217607498169,0.3721747696399688,0.0323039703071117,0.5604282021522522,0.4703362882137298,-0.247247114777565,0.5421918630599976,0.4719524681568146,0.0777360275387764,0.5561262369155884,0.5548985600471497,-0.0771851018071174,0.539919912815094,0.5528055429458618,0.0771029517054557,0.5505746603012085,0.7018987536430359,-0.0536229833960533,0.5387123823165894,0.6923986673355103,0.1707450896501541,0.5339907228946685,0.2913084805011749,-0.1286835242062807,0.5417386889457703,0.5787610858678818,-0.2572339288890362,0.5263368189334869,0.5593402236700058,0.0267682748381048,0.5432509382565817,0.8594570954640707,-0.0568585600703954,0.538098156452179,0.823527971903483,0.272211343050003,vertical,lateral
0.27,0.5295068025588989,0.3112658262252807,-0.1046889796853065,0.5627596378326416,0.367250382900238,-0.2255242019891739,0.5472421050071716,0.3721743524074554,0.0322640836238861,0.5604482889175415,0.4703931510448456,-0.2479567676782608,0.5423288345336914,0.4719606041908264,0.0777917951345443,0.5561844706535339,0.5549547076225281,-0.0773148387670517,0.5400831699371338,0.5529583692550659,0.0772315859794616,0.5505948066711426,0.7019031047821045,-0.0541771277785301,0.5388057827949524,0.6927801966667175,0.1692101806402206,0.5339724600315094,0.2912744492292404,-0.1293712064623832,0.5419232696294785,0.5791466236114502,-0.2585665099322796,0.5264841169118881,0.5599024742841721,0.0270447980146855,0.5433289210001627,0.8594099481900533,-0.0571066811680793,0.5383592446645101,0.8236984014511108,0.2675898373126983,vertical,lateral
0.3,0.5294864773750305,0.3111887872219085,-0.1059324592351913,0.5627593994140625,0.3673199117183685,-0.2259158343076706,0.5472366213798523,0.3721553683280945,0.0302441120147705,0.5604742765426636,0.4704038500785827,-0.247621089220047,0.5424798130989075,0.4719771444797516,0.0753021985292434,0.5562172532081604,0.555175244808197,-0.0772156789898872,0.5401850342750549,0.5533580183982849,0.0771304816007614,0.5506718754768372,0.7019062042236328,-0.0515628270804882,0.5388088226318359,0.6928141713142395,0.1679558157920837,0.5339516460895538,0.2912003636360168,-0.1304624915122985,0.5421115159988403,0.5792855471372604,-0.2568313889205456,0.526799201965332,0.5615373402833939,0.0256987756583839,0.5433995326360067,0.8592077493667603,-0.0496939495205879,0.5385031501452128,0.8237630526224772,0.2647068500518799,vertical,lateral
0.33,0.529464602470398,0.3111300766468048,-0.1053983345627784,0.5627540946006775,0.3673241436481476,-0.2257823795080185,0.5472567677497864,0.3721538186073303,0.0304507240653038,0.5605140328407288,0.4704321920871734,-0.2475331127643585,0.5428276658058167,0.472070962190628,0.0755663961172103,0.5562965273857117,0.5558072924613953,-0.07719636708498,0.5404751896858215,0.5543252825737,0.077110543847084,0.550686240196228,0.702021062374115,-0.0473935417830944,0.5389992594718933,0.6930186748504639,0.1677061766386032,0.5339168608188629,0.2911818951368332,-0.129858873784542,0.5421440005302429,0.5793625265359879,-0.2540735490620136,0.5272064805030823,0.5617647022008896,0.0258794471155852,0.5433968305587769,0.8588371276855469,-0.0393931300689776,0.5387784639994303,0.8237799604733785,0.2637927879889806,vertical,lateral
0.37,0.5294599533081055,0.3111421763896942,-0.1087181717157363,0.5627238154411316,0.3673583567142486,-0.2258717864751815,0.5472545027732849,0.3721570074558258,0.0300610996782779,0.5605472326278687,0.4705731272697449,-0.2473226338624954,0.54320228099823,0.4721373915672302,0.075003981590271,0.5564396381378174,0.5566414594650269,-0.0772854685783386,0.540827214717865,0.555041491985321,0.0772041678428649,0.550788402557373,0.7020866870880127,-0.0492078773677349,0.5391774773597717,0.6929429173469543,0.1720104962587356,0.5338389933109283,0.2912725090980529,-0.1331952378153801,0.5422514528036118,0.5794246643781662,-0.2530275024473667,0.5276540219783783,0.5616367608308792,0.0229430745821446,0.5435814460118612,0.8587483366330465,-0.0460999875018994,0.5388510227203369,0.8232947190602621,0.2733532587687174,vertical,lateral
0.4,0.5294929146766663,0.3110939860343933,-0.1127321496605873,0.5627260804176331,0.3674513399600982,-0.2280772179365158,0.5472436547279358,0.3721564710140228,0.0291345883160829,0.5606364011764526,0.4712077975273132,-0.248396098613739,0.5434066653251648,0.472346693277359,0.0750195086002349,0.556614100933075,0.5568608641624451,-0.0775530636310577,0.5409177541732788,0.5550966262817383,0.0774760395288467,0.5510706901550293,0.7021340131759644,-0.0494774244725704,0.5392104387283325,0.6928842067718506,0.1749393939971923,0.5339749753475189,0.291235277056694,-0.1370629742741584,0.5424409508705139,0.5799146741628647,-0.2532363645732403,0.5277062505483627,0.5608052015304565,0.0222513288026675,0.5438109636306763,0.8587685227394104,-0.0478644035756588,0.5387956102689108,0.8228842616081238,0.2797774275143941,vertical,lateral
0.43,0.5295856595039368,0.311009019613266,-0.112292543053627,0.5628086924552917,0.367466002702713,-0.2282908409833908,0.5472623109817505,0.3721526861190796,0.0288029834628105,0.5607434511184692,0.4718304574489593,-0.2483084350824356,0.5435624718666077,0.4725375771522522,0.074948526918888,0.5568521022796631,0.5568991303443909,-0.0776587352156639,0.5410103797912598,0.555083692073822,0.0775837898254394,0.5511888265609741,0.7021388411521912,-0.050347302109003,0.539221465587616,0.6928394436836243,0.1748315691947937,0.5341307580471039,0.2911106288433075,-0.1366461761295795,0.5427195280790329,0.5803238302469254,-0.2533243037760257,0.5277520269155502,0.5601844042539597,0.0219822765793651,0.543964664141337,0.858788788318634,-0.0501541042079528,0.5387675960858663,0.8224711219469706,0.2794815202554067,vertical,lateral
0.47,0.5296257138252258,0.3109438121318817,-0.1121633201837539,0.5629000663757324,0.3674823343753814,-0.2290496826171875,0.54735267162323,0.3721494674682617,0.0284357257187366,0.5608322024345398,0.4723904728889465,-0.2490998357534408,0.5436978340148926,0.4730787575244903,0.0743271559476852,0.5572474002838135,0.5569340586662292,-0.0778068229556083,0.5411964058876038,0.5550774335861206,0.0777331739664077,0.5515851974487305,0.7021909356117249,-0.0510143376886844,0.5393663644790649,0.6928094625473022,0.1764800101518631,0.5341899514198303,0.29101402759552,-0.1366152815520763,0.5428530871868134,0.5804968029260635,-0.254205659031868,0.5278695672750473,0.5604439228773117,0.02095077408012,0.544062336285909,0.858806848526001,-0.0512893727670113,0.5387888153394064,0.8221054474512736,0.2823282678922017,vertical,lateral
0.5,0.5296536087989807,0.310941070318222,-0.1123123690485954,0.5629623532295227,0.3674903810024261,-0.2290421724319458,0.5474514961242676,0.3721447288990021,0.0284887291491031,0.5609051585197449,0.4729268252849579,-0.2492522597312927,0.5439034700393677,0.4733158349990845,0.0743097215890884,0.5577100515365601,0.5569922924041748,-0.0778777450323104,0.5414117574691772,0.555087149143219,0.0778043940663337,0.5519270300865173,0.7022228837013245,-0.0507686361670494,0.5396728515625,0.6927793622016907,0.1754539757966995,0.5342064499855042,0.2909823656082153,-0.1367781586945056,0.5429947376251221,0.5805265456438065,-0.254577212035656,0.5279425084590912,0.5601913183927536,0.0207152777584269,0.54418017466863,0.85878986120224,-0.0489310268312692,0.5388661026954651,0.8221806287765503,0.2797072033087412,vertical,lateral
0.53,0.5296799540519714,0.3109334111213684,-0.1128587573766708,0.5629935264587402,0.3674895167350769,-0.2292031496763229,0.5475618839263916,0.3721476197242737,0.0286043528467416,0.5609872341156006,0.4731645882129669,-0.2495523542165756,0.5442679524421692,0.4737128019332886,0.0744477435946464,0.5581895709037781,0.5570306777954102,-0.0780239030718803,0.541774570941925,0.5551493763923645,0.0779507458209991,0.5521960854530334,0.702232301235199,-0.0505643710494041,0.5399859547615051,0.6927575469017029,0.1750712841749191,0.5342391669750214,0.2909567832946777,-0.1372720301151275,0.5431670397520065,0.580644503235817,-0.2553668171167373,0.5280005782842636,0.559799313545227,0.0209369136719033,0.5442433555920919,0.8587833444277445,-0.0477106627076864,0.5389545758565267,0.8221615354220072,0.2790925105412801,vertical,lateral
0.57,0.5296974778175354,0.3108988106250763,-0.1108393520116806,0.5630006790161133,0.3673433363437652,-0.2275556772947311,0.5477641224861145,0.3720953166484833,0.0304816216230392,0.561201274394989,0.472886711359024,-0.2482042461633682,0.5452743172645569,0.4737032949924469,0.075107455253601,0.5586488246917725,0.5567867159843445,-0.0781006887555122,0.5425379276275635,0.5549596548080444,0.0780283212661743,0.5525670051574707,0.7020034193992615,-0.0506770871579647,0.5404641628265381,0.6923862099647522,0.1733119487762451,0.534257972240448,0.2908876985311508,-0.1351388059556484,0.5436659455299377,0.5806073993444443,-0.2545336633920669,0.5284185260534286,0.5595415979623795,0.0212361855665221,0.5442434549331665,0.8587895234425863,-0.0480380114167928,0.5390547712643942,0.8221784631411234,0.275208036104838,vertical,lateral
0.6,0.5297219753265381,0.3108849227428436,-0.1091711148619651,0.5629920959472656,0.3673410415649414,-0.225887194275856,0.547938883304596,0.3720917701721191,0.0313800536096096,0.5614492297172546,0.4726833999156952,-0.2460037022829055,0.5459081530570984,0.4735461473464966,0.0751796066761016,0.559293270111084,0.5564925074577332,-0.0780986174941062,0.5435328483581543,0.554746687412262,0.0780262649059295,0.552803635597229,0.7015393376350403,-0.049230471253395,0.5408154726028442,0.6919113993644714,0.1691755503416061,0.5342802584171296,0.2908499032258987,-0.1332439444959163,0.5441889464855194,0.5805910378694534,-0.2520838491618633,0.528809979557991,0.5588523000478745,0.0215940448688343,0.5442144076029459,0.8587786753972372,-0.0440986156463623,0.5391048590342203,0.822224756081899,0.2680062701304753,vertical,lateral
0.63,0.5297266244888306,0.310874879360199,-0.1081626489758491,0.5629923939704895,0.3673390746116638,-0.2240231186151504,0.5479748845100403,0.3720973134040832,0.0314471796154975,0.5617626309394836,0.4723981320858001,-0.2436476647853851,0.5461903810501099,0.4732307195663452,0.0752256736159324,0.5603194236755371,0.5560298562049866,-0.0777963548898696,0.544160008430481,0.554309606552124,0.0777223333716392,0.5536253452301025,0.7012376189231873,-0.0489595085382461,0.5409108400344849,0.6917398571968079,0.1639203876256942,0.5342875480651855,0.2908246874809265,-0.1320442520081997,0.5451894253492355,0.5803998410701752,-0.2501978762447834,0.529272273182869,0.558720663189888,0.0222810845589265,0.5442921916643778,0.8587911526362101,-0.0444787063946326,0.5392316977183024,0.8239081899325053,0.2581269343694051,vertical,lateral
0.67,0.5297131538391113,0.3108468651771545,-0.1038690209388732,0.5629777908325195,0.3672098219394684,-0.220758855342865,0.5480326414108276,0.3722548484802246,0.0340118482708931,0.5621258616447449,0.471903532743454,-0.2413191199302673,0.5466870069503784,0.4732032716274261,0.0782207548618316,0.5611255168914795,0.5558803677558899,-0.0776939019560813,0.5451374650001526,0.5542507767677307,0.0776207596063613,0.5541913509368896,0.7011432647705078,-0.0488310344517231,0.5415281057357788,0.6916993260383606,0.1617860943078994,0.5342839181423187,0.2908000290393829,-0.1275723349303007,0.545770451426506,0.5802558809518814,-0.2503498047590256,0.5295663923025131,0.5579983294010162,0.0260867064353078,0.5443167090415955,0.8589455485343933,-0.0438200483719507,0.5395039319992065,0.8251793583234152,0.2549291998147964,vertical,lateral
0.7,0.5296943783760071,0.3108591735363006,-0.0999313667416572,0.5629444718360901,0.3669798970222473,-0.2161134928464889,0.5483431220054626,0.37230384349823,0.0385874137282371,0.5626791715621948,0.4714924097061157,-0.2377282232046127,0.54776930809021,0.473111629486084,0.0830622911453247,0.5621427297592163,0.555698573589325,-0.0775838792324066,0.5468065142631531,0.5541614890098572,0.0775135606527328,0.5542157292366028,0.7009889483451843,-0.0490702688694,0.5419252514839172,0.6916622519493103,0.1602135747671127,0.5342696070671081,0.2908272236585617,-0.1233063828200101,0.5463693141937256,0.5801685750484467,-0.2500771731138229,0.5295742750167847,0.5550154596567154,0.0296031443867832,0.5443056027094523,0.8590042392412821,-0.0446744039654731,0.5400155186653137,0.8257774710655212,0.2519218921661377,vertical,lateral
0.73,0.5295811891555786,0.3108716011047363,-0.1009797230362892,0.5628385543823242,0.36650350689888,-0.2174379527568817,0.5486211776733398,0.3722841441631317,0.038294680416584,0.563200831413269,0.4711202979087829,-0.2388588637113571,0.5487396717071533,0.4729178845882416,0.0824792608618736,0.5623454451560974,0.5552490949630737,-0.0775838196277618,0.5479627847671509,0.5538893938064575,0.0775134935975074,0.5542072653770447,0.7009915113449097,-0.048978392034769,0.5428446531295776,0.6916506886482239,0.1609842479228973,0.5341810643672943,0.2908535003662109,-0.1245257418602705,0.5469373911619186,0.5802346765995026,-0.2499741911888122,0.5309888571500778,0.5556959509849548,0.0302045955322682,0.544296940167745,0.8591880400975546,-0.0430993977934122,0.5400592486063639,0.8258986473083496,0.2546627223491668,vertical,lateral
0.77,0.529425859451294,0.3109325468540191,-0.1001410037279129,0.5624352097511292,0.3661360442638397,-0.2169518917798996,0.5491021871566772,0.3722383677959442,0.040291853249073,0.5637127757072449,0.4709201157093048,-0.2377755939960479,0.5497902035713196,0.47284135222435,0.0835852921009063,0.5625585913658142,0.5548546314239502,-0.0775375217199325,0.5499271750450134,0.5537889003753662,0.0774674266576767,0.5541859269142151,0.7009937763214111,-0.047336034476757,0.5445466041564941,0.6916946172714233,0.1569339781999588,0.5339959919452667,0.2908977448940277,-0.1236496709287166,0.547386571764946,0.5806309133768082,-0.2447206974029541,0.5325474441051483,0.5566284954547882,0.0328133115544915,0.544324258963267,0.8593639334042867,-0.0362280178815126,0.5403432846069336,0.8264868060747782,0.246906891465187,sentandose,lateral
0.8,0.5292268991470337,0.3115791380405426,-0.0921066999435424,0.5621863603591919,0.3659833967685699,-0.2111108750104904,0.5494654774665833,0.372268944978714,0.0452258996665477,0.5643275380134583,0.4708515703678131,-0.2321301698684692,0.5501394867897034,0.4724948704242706,0.0867576748132705,0.564149022102356,0.5546398162841797,-0.0773297920823097,0.5521921515464783,0.5537854433059692,0.0772655233740806,0.5550943613052368,0.7009753584861755,-0.0474602915346622,0.546362042427063,0.691716194152832,0.1580914407968521,0.5335357546806335,0.2914267688989639,-0.1155198633670806,0.5478339195251465,0.580577626824379,-0.2408383786678314,0.5329468101263046,0.5562094449996948,0.0339620695449411,0.5443601409594218,0.8593524694442749,-0.0404829947898785,0.5407326420148214,0.8266732692718506,0.2487901846567789,sentandose,lateral
0.83,0.5285646915435791,0.3120087385177612,-0.0848306193947792,0.5616536736488342,0.3657222986221313,-0.2125345468521118,0.5503408312797546,0.3721351325511932,0.052940085530281,0.5649047493934631,0.4708512723445892,-0.233287364244461,0.5514428019523621,0.4722199738025665,0.0933337062597274,0.5656251311302185,0.5546367168426514,-0.0788040235638618,0.5561797022819519,0.5538290143013,0.0787509307265281,0.5556194186210632,0.7009792327880859,-0.0416713021695613,0.5495214462280273,0.6900795102119446,0.1744082123041153,0.5325117409229279,0.2919277995824814,-0.1083108872175216,0.547757938504219,0.5805252343416214,-0.2370356060564518,0.5338926464319229,0.5556156039237976,0.0383521392941474,0.5440166195233663,0.8585887352625529,-0.0260187255529065,0.5413268605868021,0.8220014969507853,0.282887081305186,sentandose,lateral
0.87,0.5277416110038757,0.3146457076072693,-0.0889283791184425,0.5610097050666809,0.3673759996891022,-0.2209245711565017,0.5503082275390625,0.3734636902809143,0.0489789210259914,0.5653252601623535,0.4754047989845276,-0.2402747422456741,0.5514656901359558,0.4743839800357818,0.0907127559185028,0.5683441162109375,0.5551361441612244,-0.0796308889985084,0.5598930716514587,0.5545270442962646,0.0795747861266136,0.5555762052536011,0.7028437256813049,-0.0314295105636119,0.5515709519386292,0.6911378502845764,0.1665199548006057,0.5316190123558044,0.2947662711143494,-0.1128197602927684,0.5471522659063339,0.5826320350170135,-0.2410906888544559,0.53531214594841,0.5585753470659256,0.0396831021644175,0.543217658996582,0.8587383031845093,0.0076615170886119,0.5407581329345703,0.8224265774091085,0.2647168238957723,sentandose,lateral
0.9,0.5264831185340881,0.321058064699173,-0.0877990201115608,0.5595330595970154,0.3733958601951599,-0.2208636850118637,0.5504103899002075,0.3775908052921295,0.0525385551154613,0.5654919147491455,0.4812599420547485,-0.2397469580173492,0.5530790090560913,0.4791078567504883,0.0954150110483169,0.5699772238731384,0.559269368648529,-0.0806233063340187,0.5640201568603516,0.5571039915084839,0.0805561393499374,0.5547231435775757,0.7038891911506653,-0.0287763439118862,0.5517612099647522,0.6913019418716431,0.165476307272911,0.5303879022598267,0.300632706284523,-0.1113945949822664,0.5463820099830627,0.5900979936122894,-0.2381032295525074,0.536419078707695,0.559711143374443,0.0451743933372199,0.543282945950826,0.8581916888554891,0.0116319544613361,0.5412174463272095,0.8244693279266357,0.2596736301978429,sentandose,lateral
0.93,0.5254221558570862,0.3264134228229522,-0.0743746906518936,0.5582758784294128,0.3785736262798309,-0.206244096159935,0.550209641456604,0.3844457268714905,0.0633046627044677,0.5655929446220398,0.4836975336074829,-0.2289398312568664,0.5534597635269165,0.4834071397781372,0.0995648726820945,0.5732221603393555,0.560460090637207,-0.0809376537799835,0.5671786665916443,0.5590530633926392,0.0808995068073272,0.5531996488571167,0.7036579251289368,-0.0608063451945781,0.551780641078949,0.6915361881256104,0.1500183641910553,0.5295646786689758,0.3062579244375228,-0.0973787933588028,0.546284094452858,0.593229815363884,-0.2336346916854381,0.53780896961689,0.5658619105815887,0.0446819099597632,0.5432694355646769,0.8575283885002136,-0.0554531117280324,0.5430382887522379,0.8288782437642416,0.2128659337759018,sentandose,lateral
0.97,0.5240591764450073,0.3341469168663025,-0.0809667482972145,0.555787205696106,0.3871610462665558,-0.2084527164697647,0.5493483543395996,0.3920130133628845,0.0620630048215389,0.5649771690368652,0.4913061261177063,-0.2298316806554794,0.5534833073616028,0.4910005629062652,0.0835910812020301,0.5757701992988586,0.5676359534263611,-0.0816070884466171,0.5692281126976013,0.5664816498756409,0.0815909877419471,0.5505706071853638,0.7036991119384766,-0.0652603432536125,0.5503936409950256,0.691355288028717,0.1533813178539276,0.5282230019569397,0.3139024585485458,-0.1037342432886362,0.5460942387580872,0.599493533372879,-0.238158032298088,0.5395655333995819,0.5878695249557495,0.0269352372270077,0.543669859568278,0.8572935660680135,-0.0555592862268288,0.5433829426765442,0.828703761100769,0.2326749662558237,sentandose,lateral
1.0,0.5230767130851746,0.3449439108371734,-0.0898407474160194,0.5543323159217834,0.3988281190395355,-0.2202961444854736,0.5479134321212769,0.4020410180091858,0.0553932562470436,0.5632684826850891,0.503384530544281,-0.2466572821140289,0.5532628297805786,0.5002139806747437,0.0788082256913185,0.5782279372215271,0.5758254528045654,-0.0839242860674858,0.5707859992980957,0.5733481049537659,0.0839355662465095,0.5463855266571045,0.7043358683586121,-0.0689599215984344,0.5444190502166748,0.6903141140937805,0.1546426564455032,0.5271240532398224,0.3250159025192261,-0.1138610258698463,0.5450735539197922,0.6080344468355179,-0.2534495815634727,0.5393212288618088,0.5985786765813828,0.0176675898546818,0.5443685452143351,0.8576652407646179,-0.0508021345982948,0.5442277590433756,0.8290828863779703,0.2433065672715505,sentandose,lateral
1.03,0.5226327180862427,0.3535084426403045,-0.0882725343108177,0.5536468625068665,0.4103099405765533,-0.2199780791997909,0.5470905900001526,0.4115843772888183,0.0543007254600524,0.561577320098877,0.5168145298957825,-0.2451161295175552,0.5532223582267761,0.5093449950218201,0.0803598165512085,0.5831183195114136,0.5838517546653748,-0.0856615751981735,0.5743350386619568,0.5802872180938721,0.0856869518756866,0.5437213778495789,0.7042255401611328,-0.0814208909869194,0.5388921499252319,0.6884546875953674,0.1458114385604858,0.5266537368297577,0.3342488676309585,-0.1121983051300048,0.5433402061462402,0.6221974343061447,-0.2524231672286987,0.5390580147504807,0.6092464476823807,0.018028897466138,0.5449275573094686,0.8573985497156779,-0.0552322852114836,0.5442768335342407,0.8314398527145386,0.2403140068054199,sentandose,lateral
1.07,0.5218740701675415,0.3660733997821808,-0.0851310268044471,0.5519781708717346,0.4244783818721771,-0.2192745953798294,0.5467214584350586,0.4248729348182678,0.0613699257373809,0.5603284239768982,0.5318686366081238,-0.245478093624115,0.5530741214752197,0.5247395634651184,0.0875360891222953,0.585239827632904,0.5921942591667175,-0.0879898145794868,0.5779454708099365,0.5891457200050354,0.0880209580063819,0.5402827262878418,0.7059317827224731,-0.0743036717176437,0.5382504463195801,0.6898900270462036,0.1434122771024704,0.5261122941970825,0.346855416893959,-0.1086431048810482,0.5405313223600388,0.6336652785539627,-0.2511041462421417,0.5370538532733917,0.6196978837251663,0.0190307609736919,0.5447827378908793,0.8561011552810669,-0.0268308751595517,0.5443537831306458,0.8330595095952352,0.2426343659559885,sentandose,lateral
1.1,0.5219084024429321,0.3790618181228637,-0.0851933136582374,0.551531970500946,0.4400226771831512,-0.2187494188547134,0.5460077524185181,0.4401308000087738,0.0605209171772003,0.5584920644760132,0.5480354428291321,-0.2465958893299102,0.5525716543197632,0.5419371724128723,0.0874478965997695,0.5882925987243652,0.6012325286865234,-0.0877296701073646,0.5809503197669983,0.5981336236000061,0.0877551659941673,0.5368446111679077,0.7066352367401123,-0.0806155726313591,0.5379694104194641,0.6922741532325745,0.1148644089698791,0.5261141180992126,0.361525285243988,-0.1084183264523744,0.5368852615356445,0.6449117809534073,-0.2501228414475918,0.5324950367212296,0.6346973329782486,0.0217303892131894,0.5447755455970764,0.8541082739830017,-0.0111683992048104,0.5457918445269266,0.8353454271952311,0.2075592378775278,sentandose,lateral
1.13,0.522099494934082,0.3938701748847961,-0.0888875350356102,0.5513167381286621,0.4531910121440887,-0.2190832495689392,0.5456070303916931,0.4534401595592499,0.0593689270317554,0.5577815175056458,0.5599983334541321,-0.2513275146484375,0.5511780977249146,0.5544795393943787,0.0821859017014503,0.5913208723068237,0.6069809198379517,-0.0872528776526451,0.5814071297645569,0.6050545573234558,0.0872792899608612,0.5372950434684753,0.7083165049552917,-0.0899901017546653,0.5364029407501221,0.6948063969612122,0.1032783165574073,0.5261765599250794,0.3754069924354553,-0.1112273644655943,0.5365019291639328,0.6562254428863525,-0.2525875940918922,0.5312998741865158,0.645675778388977,0.0204310305416584,0.5449904004732767,0.8530787030855814,-0.0261007864028215,0.5459535519282023,0.8350710471471151,0.1889518598715464,sentandose,lateral
1.17,0.5222322344779968,0.4063131511211395,-0.1012338325381279,0.5517013669013977,0.4674606919288635,-0.2282299399375915,0.5455971360206604,0.4646823704242706,0.0416810512542724,0.5579527616500854,0.5750306844711304,-0.2613109052181244,0.5503074526786804,0.5643730163574219,0.0660311803221702,0.5954625606536865,0.6157578825950623,-0.0869318842887878,0.5825766324996948,0.6115621328353882,0.0869419425725936,0.5372446179389954,0.7112076282501221,-0.1051769405603408,0.5338360667228699,0.6960795521736145,0.0906590223312377,0.5261946439743042,0.3873998403549194,-0.124378427490592,0.5366386771202087,0.6709757447242737,-0.2647254839539528,0.527887225151062,0.6483667343854904,0.0068295641685836,0.5453256567319235,0.8541876276334127,-0.0496334508061409,0.5457854270935059,0.8352824449539185,0.1796769251426061,sentandose,lateral
1.2,0.5226641893386841,0.4198020994663238,-0.1095729917287826,0.5521203875541687,0.4801002740859985,-0.2331243902444839,0.5454821586608887,0.4790455400943756,0.0354566872119903,0.5581395030021667,0.5898510217666626,-0.2696641087532043,0.5493775010108948,0.5761929154396057,0.0613846778869628,0.5989995002746582,0.6251253485679626,-0.0867163315415382,0.5840392112731934,0.6196295619010925,0.086741529405117,0.5354799032211304,0.7118380069732666,-0.114826463162899,0.5321139097213745,0.6960344314575195,0.0879708603024482,0.5267785251140594,0.4013104677200317,-0.1321477942168712,0.5351552516222,0.687804788351059,-0.2750454246997833,0.5260295569896698,0.6589280813932419,0.0029869495047023,0.5456049839655558,0.8528251647949219,-0.055224855740865,0.5455752015113831,0.8301519552866617,0.1829335043827692,sentandose,lateral
1.23,0.5229687690734863,0.4339200854301452,-0.1262562870979309,0.5540595650672913,0.4955499768257141,-0.2363467663526535,0.5455185174942017,0.4927420914173126,0.0312909558415412,0.5583687424659729,0.599641740322113,-0.2789645195007324,0.5488629341125488,0.5833014845848083,0.0621268525719642,0.6013696789741516,0.6347061395645142,-0.0865512713789939,0.5856362581253052,0.6279299259185791,0.0865800678730011,0.5361000895500183,0.7114336490631104,-0.1280081421136856,0.5315414071083069,0.695806086063385,0.0728714540600776,0.5274414539337158,0.4146437436342239,-0.1477218888700008,0.5353803336620331,0.6971136629581451,-0.2888498678803444,0.5250440984964371,0.6630412638187408,0.0015703722310718,0.5457612673441569,0.8523821632067362,-0.0702625376482804,0.5440619587898254,0.8293103178342184,0.1629067659378051,sentandose,lateral
1.27,0.5240026712417603,0.4447097480297088,-0.1863408386707306,0.5563042163848877,0.5045027732849121,-0.2486993819475174,0.5462631583213806,0.5028071999549866,0.0152148213237524,0.5584427714347839,0.6101316213607788,-0.2951493561267853,0.5488302707672119,0.593838095664978,0.0546194501221179,0.6033320426940918,0.6435465216636658,-0.0864408612251281,0.5884363651275635,0.6363924741744995,0.0864693820476532,0.53644198179245,0.7111937403678894,-0.144996628165245,0.5306785702705383,0.6956902742385864,0.0475579425692558,0.5286393105983734,0.4259668439626694,-0.2037382483482361,0.5349490791559219,0.7088593393564224,-0.3111618980765342,0.5240952372550964,0.6722458600997925,-0.0145745099289342,0.5457560221354166,0.8488380114237467,-0.0719669622679551,0.5437697966893514,0.8283777038256327,0.1339111998677253,sentandose,lateral
1.3,0.526439905166626,0.450007826089859,-0.1398421227931976,0.5595204830169678,0.5153168439865112,-0.2400320023298263,0.5489224791526794,0.5091601610183716,0.0178078226745128,0.5601862072944641,0.6183416247367859,-0.2832656502723694,0.5491220951080322,0.5983622074127197,0.0655538216233253,0.6057937145233154,0.6536627411842346,-0.0867830514907836,0.5917315483093262,0.6454686522483826,0.0868076235055923,0.5358846187591553,0.7110236883163452,-0.11891520768404,0.5302414298057556,0.6940293908119202,0.0809716880321502,0.5316949427127838,0.432171618938446,-0.1610518395900726,0.5352127254009247,0.7157572209835052,-0.2953572943806648,0.5238636136054993,0.672477662563324,0.006933047203347,0.5453244845072428,0.8472947080930074,-0.0413949880748987,0.5436809460322062,0.8280574480692545,0.1652830690145492,sentandose,lateral
